Student ID,Course,Grade
8233,English,C
8233,Physical Education,B
8234,Math,C
8234,Science,B
8234,History,D
8234,English,C
8234,Physical Education,B
8235,Math,C
8235,Science,C
8235,History,B
8235,English,D
8235,Physical Education,D
8236,Math,C
8236,Science,B
8236,History,C
8236,English,F
8236,Physical Education,A
8237,Math,F
8237,Science,F
8237,History,C
8237,English,F
8237,Physical Education,C
8238,Math,A
8238,Science,A
8238,History,B
8238,English,A
8238,Physical Education,A
8239,Math,D
8239,Science,B
8239,History,C
8239,English,D
8239,Physical Education,D
8240,Math,B
8240,Science,B
8240,History,F
8240,English,D
8240,Physical Education,F
8241,Math,B
8241,Science,C
8241,History,C
8241,English,A
8241,Physical Education,A
8242,Math,D
8242,Science,A
8242,History,A
8242,English,A
8242,Physical Education,C
8243,Math,D
8243,Science,A
8243,History,C
8243,English,A
8243,Physical Education,F
8244,Math,F
8244,Science,C
8244,History,C
8244,English,F
8244,Physical Education,D
8245,Math,B
8245,Science,B
8245,History,D
8245,English,D
8245,Physical Education,D
8246,Math,F
8246,Science,A
8246,History,F
8246,English,D
8246,Physical Education,F
8247,Math,A
8247,Science,C
8247,History,B
8247,English,A
8247,Physical Education,C
8248,Math,B
8248,Science,D
8248,History,F
8248,English,F
8248,Physical Education,B
8249,Math,F
8249,Science,F
8249,History,B
8249,English,C
8249,Physical Education,C
8250,Math,D
8250,Science,C
8250,History,A
8250,English,F
8250,Physical Education,A
8251,Math,B
8251,Science,F
8251,History,C
8251,English,D
8251,Physical Education,C
8252,Math,A
8252,Science,A
8252,History,F
8252,English,A
8252,Physical Education,C
8253,Math,F
8253,Science,A
8253,History,F
8253,English,D
8253,Physical Education,A
8254,Math,F
8254,Science,B
8254,History,C
8254,English,D
8254,Physical Education,A
8255,Math,A
8255,Science,C
8255,History,D
8255,English,D
8255,Physical Education,A
8256,Math,A
8256,Science,C
8256,History,C
8256,English,D
8256,Physical Education,C
8257,Math,D
8257,Science,C
8257,History,B
8257,English,A
8257,Physical Education,F
8258,Math,C
8258,Science,F
8258,History,A
8258,English,A
8258,Physical Education,A
8259,Math,C
8259,Science,B
8259,History,C
8259,English,F
8259,Physical Education,D
8260,Math,B
8260,Science,A
8260,History,D
8260,English,A
8260,Physical Education,A
8261,Math,D
8261,Science,B
8261,History,C
8261,English,C
8261,Physical Education,A
8262,Math,F
8262,Science,D
8262,History,B
8262,English,B
8262,Physical Education,A
8263,Math,F
8263,Science,D
8263,History,D
8263,English,C
8263,Physical Education,C
8264,Math,C
8264,Science,B
8264,History,A
8264,English,F
8264,Physical Education,C
8265,Math,C
8265,Science,F
8265,History,B
8265,English,F
8265,Physical Education,F
8266,Math,D
8266,Science,C
8266,History,F
8266,English,F
8266,Physical Education,D
8267,Math,D
8267,Science,C
8267,History,B
8267,English,A
8267,Physical Education,F
8268,Math,B
8268,Science,D
8268,History,C
8268,English,A
8268,Physical Education,F
8269,Math,A
8269,Science,F
8269,History,B
8269,English,D
8269,Physical Education,B
8270,Math,A
8270,Science,F
8270,History,C
8270,English,C
8270,Physical Education,A
8271,Math,A
8271,Science,A
8271,History,F
8271,English,C
8271,Physical Education,A
8272,Math,C
8272,Science,B
8272,History,F
8272,English,D
8272,Physical Education,C
8273,Math,B
8273,Science,F
8273,History,F
8273,English,C
8273,Physical Education,B
8274,Math,F
8274,Science,D
8274,History,C
8274,English,B
8274,Physical Education,D
8275,Math,D
8275,Science,D
8275,History,B
8275,English,F
8275,Physical Education,B
8276,Math,D
8276,Science,B
8276,History,C
8276,English,C
8276,Physical Education,C
8277,Math,B
8277,Science,B
8277,History,F
8277,English,A
8277,Physical Education,B
8278,Math,C
8278,Science,B
8278,History,A
8278,English,A
8278,Physical Education,D
8279,Math,F
8279,Science,C
8279,History,C
8279,English,D
8279,Physical Education,A
8280,Math,B
8280,Science,B
8280,History,C
8280,English,D
8280,Physical Education,D
8281,Math,A
8281,Science,A
8281,History,F
8281,English,C
8281,Physical Education,D
8282,Math,C
8282,Science,D
8282,History,D
8282,English,D
8282,Physical Education,B
8283,Math,B
8283,Science,B
8283,History,B
8283,English,B
8283,Physical Education,D
8284,Math,A
8284,Science,B
8284,History,F
8284,English,C
8284,Physical Education,D
8285,Math,C
8285,Science,A
8285,History,A
8285,English,B
8285,Physical Education,B
8286,Math,C
8286,Science,B
8286,History,B
8286,English,B
8286,Physical Education,C
8287,Math,A
8287,Science,B
8287,History,A
8287,English,A
8287,Physical Education,A
8288,Math,C
8288,Science,A
8288,History,A
8288,English,C
8288,Physical Education,A
8289,Math,C
8289,Science,F
8289,History,F
8289,English,F
8289,Physical Education,F
8290,Math,F
8290,Science,C
8290,History,B
8290,English,D
8290,Physical Education,C
8291,Math,C
8291,Science,C
8291,History,C
8291,English,C
8291,Physical Education,A
8292,Math,B
8292,Science,D
8292,History,D
8292,English,B
8292,Physical Education,F
8293,Math,B
8293,Science,F
8293,History,B
8293,English,F
8293,Physical Education,B
8294,Math,A
8294,Science,B
8294,History,A
8294,English,A
8294,Physical Education,F
8295,Math,D
8295,Science,F
8295,History,A
8295,English,F
8295,Physical Education,A
8296,Math,C
8296,Science,C
8296,History,F
8296,English,D
8296,Physical Education,B
8297,Math,F
8297,Science,C
8297,History,D
8297,English,C
8297,Physical Education,A
8298,Math,A
8298,Science,A
8298,History,C
8298,English,F
8298,Physical Education,A
8299,Math,B
8299,Science,C
8299,History,F
8299,English,F
8299,Physical Education,C
8300,Math,F
8300,Science,B
8300,History,A
8300,English,A
8300,Physical Education,B
8301,Math,B
8301,Science,F
8301,History,B
8301,English,B
8301,Physical Education,B
8302,Math,C
8302,Science,C
8302,History,D
8302,English,C
8302,Physical Education,D
8303,Math,F
8303,Science,B
8303,History,C
8303,English,C
8303,Physical Education,A
8304,Math,F
8304,Science,B
8304,History,C
8304,English,F
8304,Physical Education,B
8305,Math,B
8305,Science,D
8305,History,A
8305,English,D
8305,Physical Education,D
8306,Math,D
8306,Science,A
8306,History,F
8306,English,C
8306,Physical Education,D
8307,Math,D
8307,Science,C
8307,History,C
8307,English,C
8307,Physical Education,C
8308,Math,C
8308,Science,B
8308,History,C
8308,English,C
8308,Physical Education,D
8309,Math,C
8309,Science,F
8309,History,C
8309,English,F
8309,Physical Education,B
8310,Math,B
8310,Science,F
8310,History,D
8310,English,F
8310,Physical Education,C
8311,Math,B
8311,Science,F
8311,History,B
8311,English,F
8311,Physical Education,A
8312,Math,A
8312,Science,C
8312,History,F
8312,English,F
8312,Physical Education,C
8313,Math,A
8313,Science,A
8313,History,A
8313,English,A
8313,Physical Education,C
8314,Math,F
8314,Science,D
8314,History,B
8314,English,C
8314,Physical Education,A
8315,Math,A
8315,Science,C
8315,History,C
8315,English,B
8315,Physical Education,B
8316,Math,B
8316,Science,F
8316,History,A
8316,English,C
8316,Physical Education,C
8317,Math,F
8317,Science,F
8317,History,D
8317,English,D
8317,Physical Education,A
8318,Math,A
8318,Science,A
8318,History,D
8318,English,C
8318,Physical Education,A
8319,Math,F
8319,Science,C
8319,History,C
8319,English,F
8319,Physical Education,F
8320,Math,C
8320,Science,A
8320,History,A
8320,English,B
8320,Physical Education,C
8321,Math,C
8321,Science,D
8321,History,D
8321,English,A
8321,Physical Education,A
8322,Math,F
8322,Science,A
8322,History,C
8322,English,D
8322,Physical Education,D
8323,Math,C
8323,Science,D
8323,History,A
8323,English,B
8323,Physical Education,C
8324,Math,D
8324,Science,F
8324,History,D
8324,English,C
8324,Physical Education,F
8325,Math,B
8325,Science,B
8325,History,F
8325,English,B
8325,Physical Education,D
8326,Math,A
8326,Science,F
8326,History,D
8326,English,A
8326,Physical Education,D
8327,Math,B
8327,Science,F
8327,History,C
8327,English,B
8327,Physical Education,A
8328,Math,C
8328,Science,B
8328,History,F
8328,English,B
8328,Physical Education,A
8329,Math,C
8329,Science,A
8329,History,D
8329,English,B
8329,Physical Education,B
8330,Math,D
8330,Science,F
8330,History,D
8330,English,A
8330,Physical Education,D
8331,Math,A
8331,Science,B
8331,History,F
8331,English,D
8331,Physical Education,C
8332,Math,C
8332,Science,B
8332,History,F
8332,English,B
8332,Physical Education,F
8333,Math,C
8333,Science,C
8333,History,C
8333,English,B
8333,Physical Education,D
8334,Math,D
8334,Science,C
8334,History,B
8334,English,D
8334,Physical Education,D
8335,Math,C
8335,Science,F
8335,History,C
8335,English,D
8335,Physical Education,D
8336,Math,B
8336,Science,A
8336,History,D
8336,English,B
8336,Physical Education,B
8337,Math,A
8337,Science,D
8337,History,D
8337,English,C
8337,Physical Education,B
8338,Math,B
8338,Science,D
8338,History,F
8338,English,C
8338,Physical Education,F
8339,Math,F
8339,Science,F
8339,History,F
8339,English,B
8339,Physical Education,A
8340,Math,D
8340,Science,B
8340,History,F
8340,English,C
8340,Physical Education,A
8341,Math,C
8341,Science,F
8341,History,C
8341,English,F
8341,Physical Education,B
8342,Math,D
8342,Science,D
8342,History,A
8342,English,C
8342,Physical Education,C
8343,Math,F
8343,Science,A
8343,History,B
8343,English,B
8343,Physical Education,C
8344,Math,C
8344,Science,A
8344,History,B
8344,English,B
8344,Physical Education,A
8345,Math,F
8345,Science,F
8345,History,F
8345,English,B
8345,Physical Education,D
8346,Math,D
8346,Science,D
8346,History,D
8346,English,D
8346,Physical Education,A
8347,Math,C
8347,Science,B
8347,History,B
8347,English,F
8347,Physical Education,C
8348,Math,D
8348,Science,D
8348,History,D
8348,English,C
8348,Physical Education,B
8349,Math,B
8349,Science,A
8349,History,D
8349,English,B
8349,Physical Education,B
8350,Math,B
8350,Science,F
8350,History,D
8350,English,A
8350,Physical Education,C
8351,Math,D
8351,Science,B
8351,History,B
8351,English,D
8351,Physical Education,F
8352,Math,C
8352,Science,D
8352,History,F
8352,English,A
8352,Physical Education,C
8353,Math,C
8353,Science,B
8353,History,C
8353,English,C
8353,Physical Education,C
8354,Math,B
8354,Science,D
8354,History,B
8354,English,C
8354,Physical Education,B
8355,Math,C
8355,Science,D
8355,History,D
8355,English,D
8355,Physical Education,F
8356,Math,C
8356,Science,B
8356,History,F
8356,English,C
8356,Physical Education,B
8357,Math,F
8357,Science,A
8357,History,A
8357,English,A
8357,Physical Education,C
8358,Math,F
8358,Science,C
8358,History,F
8358,English,D
8358,Physical Education,A
8359,Math,B
8359,Science,A
8359,History,C
8359,English,C
8359,Physical Education,F
8360,Math,A
8360,Science,F
8360,History,B
8360,English,B
8360,Physical Education,C
8361,Math,D
8361,Science,B
8361,History,A
8361,English,B
8361,Physical Education,F
8362,Math,D
8362,Science,D
8362,History,F
8362,English,A
8362,Physical Education,F
8363,Math,C
8363,Science,C
8363,History,C
8363,English,F
8363,Physical Education,F
8364,Math,D
8364,Science,A
8364,History,F
8364,English,B
8364,Physical Education,B
8365,Math,B
8365,Science,A
8365,History,D
8365,English,A
8365,Physical Education,C
8366,Math,A
8366,Science,D
8366,History,A
8366,English,C
8366,Physical Education,F
8367,Math,D
8367,Science,C
8367,History,B
8367,English,D
8367,Physical Education,D
8368,Math,D
8368,Science,D
8368,History,C
8368,English,D
8368,Physical Education,A
8369,Math,A
8369,Science,D
8369,History,C
8369,English,A
8369,Physical Education,F
8370,Math,A
8370,Science,A
8370,History,B
8370,English,A
8370,Physical Education,A
8371,Math,D
8371,Science,B
8371,History,F
8371,English,D
8371,Physical Education,A
8372,Math,A
8372,Science,C
8372,History,F
8372,English,A
8372,Physical Education,C
8373,Math,D
8373,Science,C
8373,History,B
8373,English,D
8373,Physical Education,C
8374,Math,B
8374,Science,F
8374,History,F
8374,English,F
8374,Physical Education,D
8375,Math,A
8375,Science,D
8375,History,C
8375,English,F
8375,Physical Education,C
8376,Math,D
8376,Science,D
8376,History,D
8376,English,B
8376,Physical Education,F
8377,Math,A
8377,Science,F
8377,History,F
8377,English,B
8377,Physical Education,A
8378,Math,B
8378,Science,C
8378,History,B
8378,English,F
8378,Physical Education,F
8379,Math,B
8379,Science,D
8379,History,A
8379,English,D
8379,Physical Education,B
8380,Math,A
8380,Science,C
8380,History,C
8380,English,C
8380,Physical Education,B
8381,Math,D
8381,Science,C
8381,History,F
8381,English,A
8381,Physical Education,B
8382,Math,F
8382,Science,D
8382,History,D
8382,English,A
8382,Physical Education,F
8383,Math,D
8383,Science,C
8383,History,B
8383,English,B
8383,Physical Education,B
8384,Math,B
8384,Science,D
8384,History,B
8384,English,F
8384,Physical Education,F
8385,Math,C
8385,Science,F
8385,History,F
8385,English,F
8385,Physical Education,A
8386,Math,B
8386,Science,B
8386,History,F
8386,English,C
8386,Physical Education,A
8387,Math,A
8387,Science,D
8387,History,F
8387,English,A
8387,Physical Education,A
8388,Math,B
8388,Science,C
8388,History,C
8388,English,B
8388,Physical Education,A
8389,Math,C
8389,Science,C
8389,History,A
8389,English,B
8389,Physical Education,B
8390,Math,D
8390,Science,D
8390,History,C
8390,English,A
8390,Physical Education,C
8391,Math,B
8391,Science,F
8391,History,D
8391,English,D
8391,Physical Education,F
8392,Math,F
8392,Science,C
8392,History,A
8392,English,B
8392,Physical Education,D
8393,Math,A
8393,Science,C
8393,History,B
8393,English,F
8393,Physical Education,A
8394,Math,A
8394,Science,F
8394,History,F
8394,English,A
8394,Physical Education,C
8395,Math,C
8395,Science,C
8395,History,C
8395,English,F
8395,Physical Education,B
8396,Math,D
8396,Science,F
8396,History,B
8396,English,C
8396,Physical Education,D
8397,Math,D
8397,Science,D
8397,History,C
8397,English,B
8397,Physical Education,A
8398,Math,F
8398,Science,F
8398,History,C
8398,English,F
8398,Physical Education,D
8399,Math,B
8399,Science,D
8399,History,D
8399,English,A
8399,Physical Education,D
8400,Math,D
8400,Science,F
8400,History,C
8400,English,B
8400,Physical Education,F
8401,Math,A
8401,Science,F
8401,History,C
8401,English,C
8401,Physical Education,C
8402,Math,D
8402,Science,F
8402,History,F
8402,English,D
8402,Physical Education,C
8403,Math,D
8403,Science,D
8403,History,A
8403,English,B
8403,Physical Education,A
8404,Math,B
8404,Science,F
8404,History,A
8404,English,B
8404,Physical Education,F
8405,Math,D
8405,Science,C
8405,History,C
8405,English,C
8405,Physical Education,F
8406,Math,F
8406,Science,A
8406,History,D
8406,English,D
8406,Physical Education,A
8407,Math,D
8407,Science,B
8407,History,F
8407,English,F
8407,Physical Education,D
8408,Math,A
8408,Science,F
8408,History,D
8408,English,B
8408,Physical Education,C
8409,Math,C
8409,Science,F
8409,History,D
8409,English,A
8409,Physical Education,C
8410,Math,A
8410,Science,A
8410,History,D
8410,English,B
8410,Physical Education,F
8411,Math,F
8411,Science,D
8411,History,D
8411,English,A
8411,Physical Education,B
8412,Math,A
8412,Science,F
8412,History,C
8412,English,F
8412,Physical Education,B
8413,Math,A
8413,Science,F
8413,History,C
8413,English,F
8413,Physical Education,A
8414,Math,D
8414,Science,C
8414,History,C
8414,English,A
8414,Physical Education,C
8415,Math,B
8415,Science,A
8415,History,B
8415,English,A
8415,Physical Education,D
8416,Math,A
8416,Science,D
8416,History,A
8416,English,A
8416,Physical Education,B
8417,Math,C
8417,Science,B
8417,History,A
8417,English,B
8417,Physical Education,B
8418,Math,C
8418,Science,B
8418,History,B
8418,English,D
8418,Physical Education,B
8419,Math,D
8419,Science,A
8419,History,D
8419,English,D
8419,Physical Education,D
8420,Math,A
8420,Science,C
8420,History,D
8420,English,C
8420,Physical Education,B
8421,Math,A
8421,Science,A
8421,History,F
8421,English,C
8421,Physical Education,F
8422,Math,B
8422,Science,D
8422,History,B
8422,English,D
8422,Physical Education,F
8423,Math,F
8423,Science,D
8423,History,C
8423,English,B
8423,Physical Education,C
8424,Math,B
8424,Science,C
8424,History,C
8424,English,C
8424,Physical Education,B
8425,Math,C
8425,Science,D
8425,History,C
8425,English,A
8425,Physical Education,C
8426,Math,F
8426,Science,F
8426,History,C
8426,English,A
8426,Physical Education,D
8427,Math,F
8427,Science,D
8427,History,C
8427,English,A
8427,Physical Education,B
8428,Math,B
8428,Science,D
8428,History,F
8428,English,F
8428,Physical Education,F
8429,Math,A
8429,Science,C
8429,History,F
8429,English,F
8429,Physical Education,B
8430,Math,F
8430,Science,D
8430,History,C
8430,English,F
8430,Physical Education,B
8431,Math,A
8431,Science,F
8431,History,F
8431,English,A
8431,Physical Education,C
8432,Math,B
8432,Science,D
8432,History,C
8432,English,A
8432,Physical Education,D
8433,Math,D
8433,Science,D
8433,History,D
8433,English,A
8433,Physical Education,B
8434,Math,F
8434,Science,F
8434,History,C
